Year,Quarter,State,Tax_Category,Tax_Code,Amount
2004,1,Maryland,Death and gift taxes,T50,41344.0
2004,1,Maryland,Documentary and stock transfer taxes,T51,41811.0
2004,1,Maryland,Severance taxes,T53,0.0
2004,1,Maryland,Other miscellaneous taxes,T99,17426.0
2004,1,Massachusetts,Property tax,T01,39.0
2004,1,Massachusetts,General sales and gross receipts,T09,887325.0
2004,1,Massachusetts,Alcoholic beverages,T10,16050.0
2004,1,Massachusetts,Amusements,T11,1189.0
2004,1,Massachusetts,Insurance,T12,160204.0
2004,1,Massachusetts,Motor fuel sales taxes,T13,164567.0
2004,1,Massachusetts,Pari-mutuels,T14,1318.0
2004,1,Massachusetts,Public utilities,T15,0.0
2004,1,Massachusetts,Tobacco products,T16,96520.0
2004,1,Massachusetts,Other selective sales and gross receipts,T19,19036.0
2004,1,Massachusetts,Alcoholic beverages,T20,2284.0
2004,1,Massachusetts,Amusements,T21,106.0
2004,1,Massachusetts,Corporations in general,T22,8418.0
2004,1,Massachusetts,Hunting and fishing licenses,T23,1607.0
2004,1,Massachusetts,Motor vehicles,T24,62351.0
2004,1,Massachusetts,Motor vehicle operator,T25,17952.0
2004,1,Massachusetts,Public utilities,T27,0.0
2004,1,Massachusetts,Occupation and business licenses,T28,54426.0
2004,1,Massachusetts,Other licenses taxes,T29,27525.0
2004,1,Massachusetts,Individual income taxes,T40,1915021.0
2004,1,Massachusetts,Corporation net income taxes,T41,476485.0
2004,1,Massachusetts,Death and gift taxes,T50,39082.0
2004,1,Massachusetts,Documentary and stock transfer taxes,T51,48792.0
2004,1,Massachusetts,Severance taxes,T53,0.0
2004,1,Massachusetts,Other miscellaneous taxes,T99,0.0
2004,1,Michigan,Property tax,T01,-570.0
2004,1,Michigan,General sales and gross receipts,T09,1392009.0
2004,1,Michigan,Alcoholic beverages,T10,22529.0
2004,1,Michigan,Amusements,T11,24031.0
2004,1,Michigan,Insurance,T12,71552.0
2004,1,Michigan,Motor fuel sales taxes,T13,247804.0
2004,1,Michigan,Pari-mutuels,T14,3104.0
2004,1,Michigan,Public utilities,T15,7257.0
2004,1,Michigan,Tobacco products,T16,152190.0
2004,1,Michigan,Other selective sales and gross receipts,T19,11110.0
2004,1,Michigan,Alcoholic beverages,T20,8157.0
2004,1,Michigan,Amusements,T21,0.0
2004,1,Michigan,Corporations in general,T22,5402.0
2004,1,Michigan,Hunting and fishing licenses,T23,2519.0
2004,1,Michigan,Motor vehicles,T24,296501.0
2004,1,Michigan,Motor vehicle operator,T25,15186.0
2004,1,Michigan,Public utilities,T27,4333.0
2004,1,Michigan,Occupation and business licenses,T28,46762.0
2004,1,Michigan,Other licenses taxes,T29,33712.0
2004,1,Michigan,Individual income taxes,T40,615872.0
2004,1,Michigan,Corporation net income taxes,T41,366629.0
2004,1,Michigan,Death and gift taxes,T50,17258.0
2004,1,Michigan,Documentary and stock transfer taxes,T51,67372.0
2004,1,Michigan,Severance taxes,T53,14815.0
2004,1,Michigan,Other miscellaneous taxes,T99,-5179.0
2004,1,Minnesota,Property tax,T01,8593.0
2004,1,Minnesota,General sales and gross receipts,T09,989925.0
2004,1,Minnesota,Alcoholic beverages,T10,15604.0
2004,1,Minnesota,Amusements,T11,14145.0
2004,1,Minnesota,Insurance,T12,99883.0
2004,1,Minnesota,Motor fuel sales taxes,T13,151464.0
2004,1,Minnesota,Pari-mutuels,T14,264.0
2004,1,Minnesota,Public utilities,T15,48.0
2004,1,Minnesota,Tobacco products,T16,39750.0
2004,1,Minnesota,Other selective sales and gross receipts,T19,244120.0
2004,1,Minnesota,Alcoholic beverages,T20,276.0
2004,1,Minnesota,Amusements,T21,198.0
2004,1,Minnesota,Corporations in general,T22,1895.0
2004,1,Minnesota,Hunting and fishing licenses,T23,6094.0
2004,1,Minnesota,Motor vehicles,T24,164048.0
2004,1,Minnesota,Motor vehicle operator,T25,9891.0
2004,1,Minnesota,Public utilities,T27,0.0
2004,1,Minnesota,Occupation and business licenses,T28,86684.0
2004,1,Minnesota,Other licenses taxes,T29,8655.0
2004,1,Minnesota,Individual income taxes,T40,1126321.0
2004,1,Minnesota,Corporation net income taxes,T41,191470.0
2004,1,Minnesota,Death and gift taxes,T50,20191.0
2004,1,Minnesota,Documentary and stock transfer taxes,T51,66177.0
2004,1,Minnesota,Severance taxes,T53,6820.0
2004,1,Minnesota,Other miscellaneous taxes,T99,0.0
2004,1,Mississippi,Property tax,T01,25929.0
2004,1,Mississippi,General sales and gross receipts,T09,613728.0
2004,1,Mississippi,Alcoholic beverages,T10,9666.0
2004,1,Mississippi,Amusements,T11,44426.0
2004,1,Mississippi,Insurance,T12,33462.0
2004,1,Mississippi,Motor fuel sales taxes,T13,104766.0
2004,1,Mississippi,Pari-mutuels,T14,0.0
2004,1,Mississippi,Public utilities,T15,399.0
2004,1,Mississippi,Tobacco products,T16,12885.0
2004,1,Mississippi,Other selective sales and gross receipts,T19,1813.0
2004,1,Mississippi,Alcoholic beverages,T20,1049.0
2004,1,Mississippi,Amusements,T21,0.0
2004,1,Mississippi,Corporations in general,T22,28359.0
2004,1,Mississippi,Hunting and fishing licenses,T23,1156.0
2004,1,Mississippi,Motor vehicles,T24,29429.0
2004,1,Mississippi,Motor vehicle operator,T25,5648.0
2004,1,Mississippi,Public utilities,T27,0.0
2004,1,Mississippi,Occupation and business licenses,T28,12057.0
2004,1,Mississippi,Other licenses taxes,T29,6286.0
2004,1,Mississippi,Individual income taxes,T40,176173.0
2004,1,Mississippi,Corporation net income taxes,T41,62911.0
2004,1,Mississippi,Death and gift taxes,T50,4754.0
2004,1,Mississippi,Documentary and stock transfer taxes,T51,0.0
2004,1,Mississippi,Severance taxes,T53,13471.0
2004,1,Mississippi,Other miscellaneous taxes,T99,0.0
2004,1,Missouri,Property tax,T01,18147.0
2004,1,Missouri,General sales and gross receipts,T09,738246.0
2004,1,Missouri,Alcoholic beverages,T10,5810.0
2004,1,Missouri,Amusements,T11,81414.0
2004,1,Missouri,Insurance,T12,72085.0
2004,1,Missouri,Motor fuel sales taxes,T13,172914.0
2004,1,Missouri,Pari-mutuels,T14,0.0
2004,1,Missouri,Public utilities,T15,0.0
2004,1,Missouri,Tobacco products,T16,25652.0
2004,1,Missouri,Other selective sales and gross receipts,T19,10158.0
2004,1,Missouri,Alcoholic beverages,T20,68.0
2004,1,Missouri,Amusements,T21,9.0
2004,1,Missouri,Corporations in general,T22,26744.0
2004,1,Missouri,Hunting and fishing licenses,T23,3450.0
2004,1,Missouri,Motor vehicles,T24,74973.0
2004,1,Missouri,Motor vehicle operator,T25,3903.0
2004,1,Missouri,Public utilities,T27,4949.0
2004,1,Missouri,Occupation and business licenses,T28,33948.0
2004,1,Missouri,Other licenses taxes,T29,13343.0
2004,1,Missouri,Individual income taxes,T40,711428.0
2004,1,Missouri,Corporation net income taxes,T41,23636.0
2004,1,Missouri,Death and gift taxes,T50,11630.0
2004,1,Missouri,Documentary and stock transfer taxes,T51,1016.0
2004,1,Missouri,Severance taxes,T53,15.0
2004,1,Missouri,Other miscellaneous taxes,T99,21.0
2004,1,Montana,Property tax,T01,27972.0
2004,1,Montana,General sales and gross receipts,T09,0.0
2004,1,Montana,Alcoholic beverages,T10,4815.0
2004,1,Montana,Amusements,T11,12160.0
2004,1,Montana,Insurance,T12,11885.0
2004,1,Montana,Motor fuel sales taxes,T13,26183.0
2004,1,Montana,Pari-mutuels,T14,25.0
2004,1,Montana,Public utilities,T15,8765.0
2004,1,Montana,Tobacco products,T16,10340.0
2004,1,Montana,Other selective sales and gross receipts,T19,5839.0
2004,1,Montana,Alcoholic beverages,T20,195.0
2004,1,Montana,Amusements,T21,169.0
2004,1,Montana,Corporations in general,T22,258.0
2004,1,Montana,Hunting and fishing licenses,T23,1445.0
2004,1,Montana,Motor vehicles,T24,30917.0
2004,1,Montana,Motor vehicle operator,T25,1246.0
2004,1,Montana,Public utilities,T27,1.0
2004,1,Montana,Occupation and business licenses,T28,18597.0
2004,1,Montana,Other licenses taxes,T29,114.0
2004,1,Montana,Individual income taxes,T40,120802.0
2004,1,Montana,Corporation net income taxes,T41,15667.0
2004,1,Montana,Death and gift taxes,T50,2525.0
2004,1,Montana,Documentary and stock transfer taxes,T51,0.0
2004,1,Montana,Severance taxes,T53,33864.0
2004,1,Montana,Other miscellaneous taxes,T99,537.0
2004,1,Nebraska,Property tax,T01,740.0
2004,1,Nebraska,General sales and gross receipts,T09,318833.0
2004,1,Nebraska,Alcoholic beverages,T10,5555.0
2004,1,Nebraska,Amusements,T11,1466.0
2004,1,Nebraska,Insurance,T12,2351.0
2004,1,Nebraska,Motor fuel sales taxes,T13,69433.0
2004,1,Nebraska,Pari-mutuels,T14,30.0
2004,1,Nebraska,Public utilities,T15,750.0
2004,1,Nebraska,Tobacco products,T16,18122.0
2004,1,Nebraska,Other selective sales and gross receipts,T19,4951.0
2004,1,Nebraska,Alcoholic beverages,T20,128.0
2004,1,Nebraska,Amusements,T21,0.0
2004,1,Nebraska,Corporations in general,T22,1540.0
2004,1,Nebraska,Hunting and fishing licenses,T23,3320.0
2004,1,Nebraska,Motor vehicles,T24,28450.0
2004,1,Nebraska,Motor vehicle operator,T25,1875.0
2004,1,Nebraska,Public utilities,T27,0.0
2004,1,Nebraska,Occupation and business licenses,T28,15800.0
2004,1,Nebraska,Other licenses taxes,T29,4150.0
2004,1,Nebraska,Individual income taxes,T40,260949.0
2004,1,Nebraska,Corporation net income taxes,T41,43075.0
2004,1,Nebraska,Death and gift taxes,T50,9691.0
2004,1,Nebraska,Documentary and stock transfer taxes,T51,2944.0
2004,1,Nebraska,Severance taxes,T53,451.0
2004,1,Nebraska,Other miscellaneous taxes,T99,0.0
2004,1,Nevada,Property tax,T01,33116.0
2004,1,Nevada,General sales and gross receipts,T09,610195.0
2004,1,Nevada,Alcoholic beverages,T10,8216.0
2004,1,Nevada,Amusements,T11,310862.0
2004,1,Nevada,Insurance,T12,49863.0
2004,1,Nevada,Motor fuel sales taxes,T13,86772.0
2004,1,Nevada,Pari-mutuels,T14,0.0
2004,1,Nevada,Public utilities,T15,2040.0
2004,1,Nevada,Tobacco products,T16,31526.0
2004,1,Nevada,Other selective sales and gross receipts,T19,5369.0
2004,1,Nevada,Alcoholic beverages,T20,0.0
2004,1,Nevada,Amusements,T21,17671.0
2004,1,Nevada,Corporations in general,T22,15503.0
2004,1,Nevada,Hunting and fishing licenses,T23,581.0
2004,1,Nevada,Motor vehicles,T24,37049.0
2004,1,Nevada,Motor vehicle operator,T25,3511.0
2004,1,Nevada,Public utilities,T27,0.0
2004,1,Nevada,Occupation and business licenses,T28,84698.0
2004,1,Nevada,Other licenses taxes,T29,1822.0
2004,1,Nevada,Individual income taxes,T40,0.0
2004,1,Nevada,Corporation net income taxes,T41,0.0
2004,1,Nevada,Death and gift taxes,T50,3182.0
2004,1,Nevada,Documentary and stock transfer taxes,T51,23792.0
2004,1,Nevada,Severance taxes,T53,63971.0
2004,1,Nevada,Other miscellaneous taxes,T99,0.0
2004,1,New Hampshire,Property tax,T01,478522.0
2004,1,New Hampshire,General sales and gross receipts,T09,0.0
2004,1,New Hampshire,Alcoholic beverages,T10,2654.0
2004,1,New Hampshire,Amusements,T11,437.0
2004,1,New Hampshire,Insurance,T12,28408.0
2004,1,New Hampshire,Motor fuel sales taxes,T13,23787.0
2004,1,New Hampshire,Pari-mutuels,T14,986.0
2004,1,New Hampshire,Public utilities,T15,17252.0
2004,1,New Hampshire,Tobacco products,T16,23706.0
2004,1,New Hampshire,Other selective sales and gross receipts,T19,40528.0
2004,1,New Hampshire,Alcoholic beverages,T20,17465.0
2004,1,New Hampshire,Amusements,T21,51.0
2004,1,New Hampshire,Corporations in general,T22,2283.0
2004,1,New Hampshire,Hunting and fishing licenses,T23,1881.0
2004,1,New Hampshire,Motor vehicles,T24,20801.0
2004,1,New Hampshire,Motor vehicle operator,T25,3358.0
2004,1,New Hampshire,Public utilities,T27,1207.0
2004,1,New Hampshire,Occupation and business licenses,T28,18107.0
2004,1,New Hampshire,Other licenses taxes,T29,378.0
2004,1,New Hampshire,Individual income taxes,T40,10477.0
2004,1,New Hampshire,Corporation net income taxes,T41,86943.0
2004,1,New Hampshire,Death and gift taxes,T50,18123.0
2004,1,New Hampshire,Documentary and stock transfer taxes,T51,27978.0
2004,1,New Hampshire,Severance taxes,T53,0.0
2004,1,New Hampshire,Other miscellaneous taxes,T99,0.0
2004,1,New Jersey,Property tax,T01,915.0
2004,1,New Jersey,General sales and gross receipts,T09,1442605.0
2004,1,New Jersey,Alcoholic beverages,T10,9767.0
2004,1,New Jersey,Amusements,T11,113364.0
2004,1,New Jersey,Insurance,T12,238578.0
2004,1,New Jersey,Motor fuel sales taxes,T13,140905.0
2004,1,New Jersey,Pari-mutuels,T14,0.0
2004,1,New Jersey,Public utilities,T15,154410.0
2004,1,New Jersey,Tobacco products,T16,172691.0
2004,1,New Jersey,Other selective sales and gross receipts,T19,54700.0
2004,1,New Jersey,Alcoholic beverages,T20,1855.0
2004,1,New Jersey,Amusements,T21,7785.0
2004,1,New Jersey,Corporations in general,T22,29643.0
2004,1,New Jersey,Hunting and fishing licenses,T23,5542.0
2004,1,New Jersey,Motor vehicles,T24,108691.0
2004,1,New Jersey,Motor vehicle operator,T25,9451.0
2004,1,New Jersey,Public utilities,T27,155.0
2004,1,New Jersey,Occupation and business licenses,T28,101928.0
2004,1,New Jersey,Other licenses taxes,T29,266.0
2004,1,New Jersey,Individual income taxes,T40,1764600.0
2004,1,New Jersey,Corporation net income taxes,T41,266787.0
2004,1,New Jersey,Death and gift taxes,T50,123959.0
2004,1,New Jersey,Documentary and stock transfer taxes,T51,76564.0
2004,1,New Jersey,Severance taxes,T53,0.0
2004,1,New Jersey,Other miscellaneous taxes,T99,0.0
2004,1,New Mexico,Property tax,T01,23426.0
2004,1,New Mexico,General sales and gross receipts,T09,358785.0
2004,1,New Mexico,Alcoholic beverages,T10,10618.0
2004,1,New Mexico,Amusements,T11,9230.0
2004,1,New Mexico,Insurance,T12,24283.0
2004,1,New Mexico,Motor fuel sales taxes,T13,55896.0
2004,1,New Mexico,Pari-mutuels,T14,388.0
2004,1,New Mexico,Public utilities,T15,10480.0
2004,1,New Mexico,Tobacco products,T16,14723.0
2004,1,New Mexico,Other selective sales and gross receipts,T19,37091.0
2004,1,New Mexico,Alcoholic beverages,T20,205.0
2004,1,New Mexico,Amusements,T21,124.0
2004,1,New Mexico,Corporations in general,T22,853.0
2004,1,New Mexico,Hunting and fishing licenses,T23,5785.0
2004,1,New Mexico,Motor vehicles,T24,31370.0
2004,1,New Mexico,Motor vehicle operator,T25,1389.0
2004,1,New Mexico,Public utilities,T27,0.0
2004,1,New Mexico,Occupation and business licenses,T28,6119.0
2004,1,New Mexico,Other licenses taxes,T29,61.0
2004,1,New Mexico,Individual income taxes,T40,226624.0
2004,1,New Mexico,Corporation net income taxes,T41,12815.0
2004,1,New Mexico,Death and gift taxes,T50,1575.0
2004,1,New Mexico,Documentary and stock transfer taxes,T51,0.0
2004,1,New Mexico,Severance taxes,T53,149450.0
2004,1,New Mexico,Other miscellaneous taxes,T99,0.0
2004,1,New York,Property tax,T01,0.0
2004,1,New York,General sales and gross receipts,T09,2538524.0
2004,1,New York,Alcoholic beverages,T10,45710.0
2004,1,New York,Amusements,T11,84.0
2004,1,New York,Insurance,T12,206874.0
2004,1,New York,Motor fuel sales taxes,T13,131457.0
2004,1,New York,Pari-mutuels,T14,13985.0
2004,1,New York,Public utilities,T15,239604.0
2004,1,New York,Tobacco products,T16,216012.0
2004,1,New York,Other selective sales and gross receipts,T19,920145.0
2004,1,New York,Alcoholic beverages,T20,50.0
2004,1,New York,Amusements,T21,8.0
2004,1,New York,Corporations in general,T22,8041.0
2004,1,New York,Hunting and fishing licenses,T23,-567.0
2004,1,New York,Motor vehicles,T24,286598.0
2004,1,New York,Motor vehicle operator,T25,10248.0
2004,1,New York,Public utilities,T27,21565.0
2004,1,New York,Occupation and business licenses,T28,50913.0
2004,1,New York,Other licenses taxes,T29,2974.0
2004,1,New York,Individual income taxes,T40,7787366.0
2004,1,New York,Corporation net income taxes,T41,697904.0
2004,1,New York,Death and gift taxes,T50,139113.0
2004,1,New York,Documentary and stock transfer taxes,T51,200957.0
2004,1,New York,Severance taxes,T53,0.0
2004,1,New York,Other miscellaneous taxes,T99,0.0
2004,1,North Carolina,Property tax,T01,0.0
2004,1,North Carolina,General sales and gross receipts,T09,1054777.0
2004,1,North Carolina,Alcoholic beverages,T10,52163.0
2004,1,North Carolina,Amusements,T11,2079.0
2004,1,North Carolina,Insurance,T12,55489.0
2004,1,North Carolina,Motor fuel sales taxes,T13,298166.0
2004,1,North Carolina,Pari-mutuels,T14,0.0
2004,1,North Carolina,Public utilities,T15,97382.0
2004,1,North Carolina,Tobacco products,T16,10197.0
2004,1,North Carolina,Other selective sales and gross receipts,T19,152341.0
2004,1,North Carolina,Alcoholic beverages,T20,4046.0
2004,1,North Carolina,Amusements,T21,0.0
2004,1,North Carolina,Corporations in general,T22,191366.0
2004,1,North Carolina,Hunting and fishing licenses,T23,1022.0
2004,1,North Carolina,Motor vehicles,T24,171481.0
2004,1,North Carolina,Motor vehicle operator,T25,19627.0
2004,1,North Carolina,Public utilities,T27,0.0
2004,1,North Carolina,Occupation and business licenses,T28,23963.0
2004,1,North Carolina,Other licenses taxes,T29,581.0
2004,1,North Carolina,Individual income taxes,T40,1507172.0
2004,1,North Carolina,Corporation net income taxes,T41,196765.0
2004,1,North Carolina,Death and gift taxes,T50,34528.0
2004,1,North Carolina,Documentary and stock transfer taxes,T51,10498.0
2004,1,North Carolina,Severance taxes,T53,494.0
2004,1,North Carolina,Other miscellaneous taxes,T99,0.0
2004,1,North Dakota,Property tax,T01,1255.0
2004,1,North Dakota,General sales and gross receipts,T09,91787.0
2004,1,North Dakota,Alcoholic beverages,T10,1353.0
2004,1,North Dakota,Amusements,T11,2494.0
2004,1,North Dakota,Insurance,T12,12378.0
2004,1,North Dakota,Motor fuel sales taxes,T13,26603.0
2004,1,North Dakota,Pari-mutuels,T14,473.0
2004,1,North Dakota,Public utilities,T15,8371.0
2004,1,North Dakota,Tobacco products,T16,4979.0
2004,1,North Dakota,Other selective sales and gross receipts,T19,18521.0
2004,1,North Dakota,Alcoholic beverages,T20,22.0
2004,1,North Dakota,Amusements,T21,268.0
2004,1,North Dakota,Corporations in general,T22,0.0
2004,1,North Dakota,Hunting and fishing licenses,T23,3446.0
2004,1,North Dakota,Motor vehicles,T24,12864.0
2004,1,North Dakota,Motor vehicle operator,T25,965.0
2004,1,North Dakota,Public utilities,T27,2.0
2004,1,North Dakota,Occupation and business licenses,T28,13967.0
2004,1,North Dakota,Other licenses taxes,T29,0.0
2004,1,North Dakota,Individual income taxes,T40,48193.0
2004,1,North Dakota,Corporation net income taxes,T41,19541.0
2004,1,North Dakota,Death and gift taxes,T50,878.0
2004,1,North Dakota,Documentary and stock transfer taxes,T51,0.0
2004,1,North Dakota,Severance taxes,T53,45667.0
2004,1,North Dakota,Other miscellaneous taxes,T99,0.0
2004,1,Ohio,Property tax,T01,545.0
2004,1,Ohio,General sales and gross receipts,T09,2134273.0
2004,1,Ohio,Alcoholic beverages,T10,21926.0
2004,1,Ohio,Amusements,T11,0.0
2004,1,Ohio,Insurance,T12,136733.0
2004,1,Ohio,Motor fuel sales taxes,T13,368037.0
2004,1,Ohio,Pari-mutuels,T14,3260.0
2004,1,Ohio,Public utilities,T15,68952.0
2004,1,Ohio,Tobacco products,T16,127756.0
2004,1,Ohio,Other selective sales and gross receipts,T19,0.0
2004,1,Ohio,Alcoholic beverages,T20,11387.0
2004,1,Ohio,Amusements,T21,0.0
2004,1,Ohio,Corporations in general,T22,74257.0
2004,1,Ohio,Hunting and fishing licenses,T23,2441.0
2004,1,Ohio,Motor vehicles,T24,127747.0
2004,1,Ohio,Motor vehicle operator,T25,19185.0
2004,1,Ohio,Public utilities,T27,267.0
2004,1,Ohio,Occupation and business licenses,T28,167505.0
2004,1,Ohio,Other licenses taxes,T29,1128.0
2004,1,Ohio,Individual income taxes,T40,2153991.0
2004,1,Ohio,Corporation net income taxes,T41,265238.0
2004,1,Ohio,Death and gift taxes,T50,892.0
2004,1,Ohio,Documentary and stock transfer taxes,T51,0.0
2004,1,Ohio,Severance taxes,T53,2020.0
2004,1,Ohio,Other miscellaneous taxes,T99,0.0
2004,1,Oklahoma,Property tax,T01,0.0
2004,1,Oklahoma,General sales and gross receipts,T09,397188.0
2004,1,Oklahoma,Alcoholic beverages,T10,16133.0
2004,1,Oklahoma,Amusements,T11,1873.0
2004,1,Oklahoma,Insurance,T12,18042.0
2004,1,Oklahoma,Motor fuel sales taxes,T13,100127.0
2004,1,Oklahoma,Pari-mutuels,T14,634.0
2004,1,Oklahoma,Public utilities,T15,5618.0
2004,1,Oklahoma,Tobacco products,T16,17061.0
2004,1,Oklahoma,Other selective sales and gross receipts,T19,3512.0
2004,1,Oklahoma,Alcoholic beverages,T20,274.0
2004,1,Oklahoma,Amusements,T21,42.0
2004,1,Oklahoma,Corporations in general,T22,10219.0
